title,id_number,relative_url,mp4-low,mp4,mp4-low-ios,youtube_url,translated_description
Chemical reactions and stoichiometry,chemical-reactions-stoichiome,/video/limiting-reactant-example-problem-1, ,https://cdn.kastatic.org/KA-youtube-converted/YNriRslOk9A.mp4/YNriRslOk9A.mp4, ,http://www.youtube.com/watch?v=YNriRslOk9A&feature=youtube_gdata_player,A limiting reagent problem to calculate mass of product and mass of excess reactant leftover after reaction.
Chemical reactions and stoichiometry,chemical-reactions-stoichiome,/video/2015-ap-chemistry-free-response-2-a,https://cdn.kastatic.org/KA-youtube-converted/12lYK1U4dyY.mp4-low/12lYK1U4dyY-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/12lYK1U4dyY.mp4/12lYK1U4dyY.mp4, ,http://www.youtube.com/watch?v=12lYK1U4dyY&feature=youtube_gdata_player,Moles of ethene produced from dehydration reaction with ethanol. From 2015 AP Chemistry free response 2a  part 1 of 2.
Chemical reactions and stoichiometry,chemical-reactions-stoichiome,/video/2015-ap-chemistry-free-response-2-a-continued-and-b,https://cdn.kastatic.org/KA-youtube-converted/5dvIBOsITTA.mp4-low/5dvIBOsITTA-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/5dvIBOsITTA.mp4/5dvIBOsITTA.mp4, ,http://www.youtube.com/watch?v=5dvIBOsITTA&feature=youtube_gdata_player,Efficiency of ethanal dehydration reaction. From 2015 AP Chemistry free response 2a (part 2/2) and 2b.
Chemical reactions and stoichiometry,chemical-reactions-stoichiome,/video/empirical-molecular-and-structural-formulas, ,https://cdn.kastatic.org/KA-youtube-converted/bmjg7lq4m4o.mp4/bmjg7lq4m4o.mp4, ,http://www.youtube.com/watch?v=bmjg7lq4m4o&feature=youtube_gdata_player,Examples to demonstrate the difference between empirical  structural  and molecular formulas
Chemical reactions and stoichiometry,chemical-reactions-stoichiome,/video/molecular-mass-percentage, ,https://cdn.kastatic.org/KA-youtube-converted/4Y2cY5YGxI4.mp4/4Y2cY5YGxI4.mp4, ,http://www.youtube.com/watch?v=4Y2cY5YGxI4&feature=youtube_gdata_player,Calculating the mass percentages of the elements C  H  and O in glucose after calculating the molecular mass of glucose.
Chemical reactions and stoichiometry,chemical-reactions-stoichiome,/video/molecular-weight-percentages, ,https://cdn.kastatic.org/KA-youtube-converted/UPoXG1Z3sI8.mp4/UPoXG1Z3sI8.mp4, ,http://www.youtube.com/watch?v=UPoXG1Z3sI8&feature=youtube_gdata_player,Calculating the mass percentages of the elements in benzene after calculating the molecular weight of benzene.
Chemical reactions and stoichiometry,chemical-reactions-stoichiome,/video/formula-mass-composition, ,https://cdn.kastatic.org/KA-youtube-converted/NM0WycKCCDU.mp4/NM0WycKCCDU.mp4, ,http://www.youtube.com/watch?v=NM0WycKCCDU&feature=youtube_gdata_player,Calculating the empirical formula from the mass percent composition.
Chemical reactions and stoichiometry,chemical-reactions-stoichiome,/video/another-mass-composition-problem, ,https://cdn.kastatic.org/KA-youtube-converted/sXOIIEZh6qg.mp4/sXOIIEZh6qg.mp4, ,http://www.youtube.com/watch?v=sXOIIEZh6qg&feature=youtube_gdata_player,Another exercise converting a mass composition to an empirical formula.
Chemical reactions and stoichiometry,chemical-reactions-stoichiome,/video/oxidation-reduction-or-redox-reactions, ,https://cdn.kastatic.org/KA-youtube-converted/OE0MMIyMTNU.mp4/OE0MMIyMTNU.mp4, ,http://www.youtube.com/watch?v=OE0MMIyMTNU&feature=youtube_gdata_player,Finding the half reactions in a combustion reaction  and identifying what is getting oxidized and reduced.
Chemical reactions and stoichiometry,chemical-reactions-stoichiome,/video/dissolution-and-precipitation, ,https://cdn.kastatic.org/KA-youtube-converted/g_snytB7iQ0.mp4/g_snytB7iQ0.mp4, ,http://www.youtube.com/watch?v=g_snytB7iQ0&feature=youtube_gdata_player,Defining solute  solvent  hydration  dissolution  precipitation  net ionic equation  and spectator ions. Looking at the molecular level interactions between water and ions in NaCl.
Chemical reactions and stoichiometry,chemical-reactions-stoichiome,/video/chem09-precipitation-reactions, ,https://cdn.kastatic.org/KA-youtube-converted/cdvV8O90HJM.mp4/cdvV8O90HJM.mp4, ,http://www.youtube.com/watch?v=cdvV8O90HJM&feature=youtube_gdata_player,A lot of ionic compounds dissolve in water  dissociating into individual ions. But when two ions find each other that form an insoluble compound  they suddenly fall out of solution in what's called a precipitation reaction. In this episode of Crash Course Chemistry  we learn about precipitation  precipitates  anions  cations  and how to describe and discuss ionic reactions.,Writer: Kim Krieger,Chief Editor: Blake de Pastino,Consultant: Dr. Heiko Langner,Director/Editor: Nicholas Jenkins,Sound Designer: Michael Aranda,Graphics: Thought Cafe
Chemical reactions and stoichiometry,chemical-reactions-stoichiome,/video/2015-ap-chemistry-free-response-3a,https://cdn.kastatic.org/KA-youtube-converted/jzcB3faNdq0.mp4-low/jzcB3faNdq0-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/jzcB3faNdq0.mp4/jzcB3faNdq0.mp4, ,http://www.youtube.com/watch?v=jzcB3faNdq0&feature=youtube_gdata_player,Net-ionic equation for a weak base titrated with HCl. From 2015 AP Chemistry free response 3a.
Chemical reactions and stoichiometry,chemical-reactions-stoichiome,/video/complete-ionic-and-net-ionic-equations,https://cdn.kastatic.org/KA-youtube-converted/BgTpPM9BMuU.mp4-low/BgTpPM9BMuU-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/BgTpPM9BMuU.mp4/BgTpPM9BMuU.mp4,https://cdn.kastatic.org/KA-youtube-converted/BgTpPM9BMuU.mp4-low-ios/BgTpPM9BMuU-low-ios.mp4,http://www.youtube.com/watch?v=BgTpPM9BMuU&feature=youtube_gdata_player,The difference between molecular equations  complete ionic equations and net ionic equations. How to identify spectator ions.
Electronic structure of atoms,electronic-structure-of-atoms,/video/chem37-history-of-atomic-chemistry, ,https://cdn.kastatic.org/KA-youtube-converted/agjG7kgixJs.mp4/agjG7kgixJs.mp4, ,http://www.youtube.com/watch?v=agjG7kgixJs&feature=youtube_gdata_player,How did we get here? Well  in terms of Atomic Chemistry  Hank takes us on a tour of the folks that were part of the long chain of other folks who helped us get to these deeper understandings of the world. From Leucippus to Heisenberg to you - yes  YOU - the story of Atomic Chemistry is all wibbly-wobbly... and amazing.,Writers: Edi Gonzalez,Chief Editor: Blake de Pastino,Consultant: Dr. Heiko Langner,Director/Editor: Nicholas Jenkins,Sound Designer: Michael Aranda,Graphics: Thought Cafe
Electronic structure of atoms,electronic-structure-of-atoms,/video/rutherfords-gold-foil-experiment, ,https://cdn.kastatic.org/KA-youtube-converted/bVlwH1kfDeg.mp4/bVlwH1kfDeg.mp4, ,http://www.youtube.com/watch?v=bVlwH1kfDeg&feature=youtube_gdata_player,Learn about Rutherford's discovery of the nucleus and the development of the nuclear model of the atom.
Electronic structure of atoms,electronic-structure-of-atoms,/video/introduction-to-light, ,https://cdn.kastatic.org/KA-youtube-converted/rLNM8zI4Q_M.mp4/rLNM8zI4Q_M.mp4, ,http://www.youtube.com/watch?v=rLNM8zI4Q_M&feature=youtube_gdata_player,Light and the electromagnetic radiation spectrum. Wave and particle-like behavior  and how to calculate the wavelength or frequency of a light wave.
Electronic structure of atoms,electronic-structure-of-atoms,/video/photoelectric-effect, ,https://cdn.kastatic.org/KA-youtube-converted/vuGpUFjLaYE.mp4/vuGpUFjLaYE.mp4, ,http://www.youtube.com/watch?v=vuGpUFjLaYE&feature=youtube_gdata_player,Explaining the photoelectric effect using wave-particle duality  the work function of a metal  and how to calculate the velocity of a photoelectron.
Electronic structure of atoms,electronic-structure-of-atoms,/video/bohr-model-radii-derivation-using-physics, ,https://cdn.kastatic.org/KA-youtube-converted/Qcd0IhW_85I.mp4/Qcd0IhW_85I.mp4, ,http://www.youtube.com/watch?v=Qcd0IhW_85I&feature=youtube_gdata_player,Using classical physics and vectors  plus assumption that angular momentum of electron is quantized  to derive the equation for Bohr model radii.
Electronic structure of atoms,electronic-structure-of-atoms,/video/bohr-model-radii, ,https://cdn.kastatic.org/KA-youtube-converted/Hbuh5m3p0x0.mp4/Hbuh5m3p0x0.mp4, ,http://www.youtube.com/watch?v=Hbuh5m3p0x0&feature=youtube_gdata_player,Using equation for Bohr model radii to draw shell model for n=1 to 3  and calculating the velocity of a ground state electron.
Electronic structure of atoms,electronic-structure-of-atoms,/video/bohr-model-energy-levels-derivation-using-physics, ,https://cdn.kastatic.org/KA-youtube-converted/7Zin8hG9Nhw.mp4/7Zin8hG9Nhw.mp4, ,http://www.youtube.com/watch?v=7Zin8hG9Nhw&feature=youtube_gdata_player,Using classical physics to calculate the energy of electrons in Bohr model. Solving for energy of ground state and more generally for level n.
Electronic structure of atoms,electronic-structure-of-atoms,/video/bohr-model-energy-levels, ,https://cdn.kastatic.org/KA-youtube-converted/nJ-PtF14EFw.mp4/nJ-PtF14EFw.mp4, ,http://www.youtube.com/watch?v=nJ-PtF14EFw&feature=youtube_gdata_player,Calculating electron energy for levels n=1 to 3. Drawing a shell model diagram and an energy diagram for hydrogen  and then using the diagrams to calculate the energy required to excite an electron between different energy levels.
Electronic structure of atoms,electronic-structure-of-atoms,/video/absorption-and-emission, ,https://cdn.kastatic.org/KA-youtube-converted/AznXSVx2xX0.mp4/AznXSVx2xX0.mp4, ,http://www.youtube.com/watch?v=AznXSVx2xX0&feature=youtube_gdata_player,Using shell model diagram to relate absorption to emission. Derives relationship between emitted photon and energy levels  the Balmer-Rydberg equation.
Electronic structure of atoms,electronic-structure-of-atoms,/video/emission-spectrum-of-hydrogen, ,https://cdn.kastatic.org/KA-youtube-converted/Kv-hRvEOjuA.mp4/Kv-hRvEOjuA.mp4, ,http://www.youtube.com/watch?v=Kv-hRvEOjuA&feature=youtube_gdata_player,Using Balmer-Rydberg equation to solve for photon energy for n=3 to 2 transition. Solving for wavelength of a line in UV region of hydrogen emission spectrum.
Electronic structure of atoms,electronic-structure-of-atoms,/video/heisenberg-uncertainty-principle, ,https://cdn.kastatic.org/KA-youtube-converted/PZIoFD_Z73M.mp4/PZIoFD_Z73M.mp4, ,http://www.youtube.com/watch?v=PZIoFD_Z73M&feature=youtube_gdata_player,Definition of Heisenberg uncertainty principle. Calculating uncertainty in position given the uncertainty in momentum for Bohr model of hydrogen.
Electronic structure of atoms,electronic-structure-of-atoms,/video/quantum-numbers, ,https://cdn.kastatic.org/KA-youtube-converted/KrXE_SzRoqw.mp4/KrXE_SzRoqw.mp4, ,http://www.youtube.com/watch?v=KrXE_SzRoqw&feature=youtube_gdata_player,Definition of orbital as region of high probability for finding electron  and how quantum numbers are used to describe the orbitals. Compares Bohr model orbits and quantum mechanical model of atom.
Electronic structure of atoms,electronic-structure-of-atoms,/video/quantum-numbers-for-the-first-four-shells, ,https://cdn.kastatic.org/KA-youtube-converted/qLU0X154wlE.mp4/qLU0X154wlE.mp4, ,http://www.youtube.com/watch?v=qLU0X154wlE&feature=youtube_gdata_player,Calculates number of orbitals and number of electrons in different kinds of orbitals for n = 1 to 4. Explains that only two electrons are allowed per orbital  and gives shortcuts for calculating number of orbitals and total number of electrons for a given n.
Electronic structure of atoms,electronic-structure-of-atoms,/video/orbitals, ,https://cdn.kastatic.org/KA-youtube-converted/yBrp8uvNAhI.mp4/yBrp8uvNAhI.mp4, ,http://www.youtube.com/watch?v=yBrp8uvNAhI&feature=youtube_gdata_player,Introduction to orbitals. Relates energy shell to rows and periods in the periodic table.
Electronic structure of atoms,electronic-structure-of-atoms,/video/more-on-orbitals-and-electron-configuration, ,https://cdn.kastatic.org/KA-youtube-converted/FmQoSenbtnU.mp4/FmQoSenbtnU.mp4, ,http://www.youtube.com/watch?v=FmQoSenbtnU&feature=youtube_gdata_player,How electron configuration is related to orbitals and the structure of the periodic table.
Electronic structure of atoms,electronic-structure-of-atoms,/video/noble-gas-configuration-electronic-structure-of-atoms-chemistry-khan-academy,https://cdn.kastatic.org/KA-youtube-converted/tlSJCG5DqzI.mp4-low/tlSJCG5DqzI-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/tlSJCG5DqzI.mp4/tlSJCG5DqzI.mp4, ,http://www.youtube.com/watch?v=tlSJCG5DqzI&feature=youtube_gdata_player,How to write electron configurations for atoms and monatomic ions using noble gas configuration
Electronic structure of atoms,electronic-structure-of-atoms,/video/electron-configurations-2, ,https://cdn.kastatic.org/KA-youtube-converted/YURReI6OJsg.mp4/YURReI6OJsg.mp4, ,http://www.youtube.com/watch?v=YURReI6OJsg&feature=youtube_gdata_player,Figuring out configurations for the d-block elements
Electronic structure of atoms,electronic-structure-of-atoms,/video/electron-configurations-for-the-first-period, ,https://cdn.kastatic.org/KA-youtube-converted/0MKsFD03Ukc.mp4/0MKsFD03Ukc.mp4, ,http://www.youtube.com/watch?v=0MKsFD03Ukc&feature=youtube_gdata_player,Introduces aufbau principle  Pauli exclusion principle  and orbital notation. Writes out the quantum numbers for the electrons in H and He.
Electronic structure of atoms,electronic-structure-of-atoms,/video/electron-configurations-for-the-second-period, ,https://cdn.kastatic.org/KA-youtube-converted/UEPs-GA2s40.mp4/UEPs-GA2s40.mp4, ,http://www.youtube.com/watch?v=UEPs-GA2s40&feature=youtube_gdata_player,Writes out quantum numbers for all elements of the second period. Introduces Hund's rule  and connects blocks in periodic table with electron configuration.
Electronic structure of atoms,electronic-structure-of-atoms,/video/electron-configurations-for-the-third-and-fourth-periods, ,https://cdn.kastatic.org/KA-youtube-converted/3tyrkxruz88.mp4/3tyrkxruz88.mp4, ,http://www.youtube.com/watch?v=3tyrkxruz88&feature=youtube_gdata_player,How to write the electron configurations for elements in the third and fourth periods of the periodic table. includes using noble gas notation.
Electronic structure of atoms,electronic-structure-of-atoms,/video/electron-configuration-d-block, ,https://cdn.kastatic.org/KA-youtube-converted/qkLzAXUP_K0.mp4/qkLzAXUP_K0.mp4, ,http://www.youtube.com/watch?v=qkLzAXUP_K0&feature=youtube_gdata_player,Introduces rules for elements in d-block. Goes through example of Fe  and discusses relative reactivity and energy of 4s and 3d electrons.
Electronic structure of atoms,electronic-structure-of-atoms,/video/electron-configurations-in-the-3d-orbitals, ,https://cdn.kastatic.org/KA-youtube-converted/ddNsfv8iaps.mp4/ddNsfv8iaps.mp4, ,http://www.youtube.com/watch?v=ddNsfv8iaps&feature=youtube_gdata_player,Reviews electron configuration and orbital notation for K  Ca. Works through electron configuration and orbital notation for Ca 2+ cation and Sc.
Electronic structure of atoms,electronic-structure-of-atoms,/video/electron-configuration-f-block, ,https://cdn.kastatic.org/KA-youtube-converted/L-0FkEPPdXE.mp4/L-0FkEPPdXE.mp4, ,http://www.youtube.com/watch?v=L-0FkEPPdXE&feature=youtube_gdata_player,Explains where f block fits in in the periodic table  and the n-2 rule. Introduces shorthand notation to get e configuration of Nd based on Xe  and also compares it to the full electron configuration.
Electronic structure of atoms,electronic-structure-of-atoms,/video/paramagnetism-and-diamagnetism, ,https://cdn.kastatic.org/KA-youtube-converted/-lIc5z3XjXQ.mp4/-lIc5z3XjXQ.mp4, ,http://www.youtube.com/watch?v=-lIc5z3XjXQ&feature=youtube_gdata_player,
Periodic table,periodic-table,/video/periodic-table-introduction, ,https://cdn.kastatic.org/KA-youtube-converted/t_f8bB1kf6M.mp4/t_f8bB1kf6M.mp4, ,http://www.youtube.com/watch?v=t_f8bB1kf6M&feature=youtube_gdata_player,Definitions of groups  periods  alkali metals  alkaline earth metals  halogens  and noble gases. How metals  non-metals  and metalloids can be identified by the position on the periodic table.
Periodic table,periodic-table,/video/periodic-table-groups, ,https://cdn.kastatic.org/KA-youtube-converted/UXOcWAfBdZg.mp4/UXOcWAfBdZg.mp4, ,http://www.youtube.com/watch?v=UXOcWAfBdZg&feature=youtube_gdata_player,What is a group in the periodic table  and what do elements in a group have in common?
Periodic table,periodic-table,/video/periodic-table-valence-electrons, ,https://cdn.kastatic.org/KA-youtube-converted/akm5H2JsccI.mp4/akm5H2JsccI.mp4, ,http://www.youtube.com/watch?v=akm5H2JsccI&feature=youtube_gdata_player,How to determine the number of valence electrons and draw Lewis structures for main group elements starting from the electron configuration.
Periodic table,periodic-table,/video/periodic-table-transition-metals, ,https://cdn.kastatic.org/KA-youtube-converted/kCM2mSb4qIU.mp4/kCM2mSb4qIU.mp4, ,http://www.youtube.com/watch?v=kCM2mSb4qIU&feature=youtube_gdata_player,The definition of a transition metal  and how to write the electron configuration including examples for Fe and Zn.
Periodic table,periodic-table,/video/valence-electrons-lewis, ,https://cdn.kastatic.org/KA-youtube-converted/NYtPw0WiUCo.mp4/NYtPw0WiUCo.mp4, ,http://www.youtube.com/watch?v=NYtPw0WiUCo&feature=youtube_gdata_player,How to get Lewis structures from electron configuration  and how valence electrons are involved in forming bonds.
Periodic table,periodic-table,/video/atomic-radius-trend, ,https://cdn.kastatic.org/KA-youtube-converted/q--2WP8wXtk.mp4/q--2WP8wXtk.mp4, ,http://www.youtube.com/watch?v=q--2WP8wXtk&feature=youtube_gdata_player,How atomic radius is defined  and trends across a period and down a group.
Periodic table,periodic-table,/video/atomic-and-ionic-radii, ,https://cdn.kastatic.org/KA-youtube-converted/rKoIcgBM4Vg.mp4/rKoIcgBM4Vg.mp4, ,http://www.youtube.com/watch?v=rKoIcgBM4Vg&feature=youtube_gdata_player,Explaining group and period trends in atomic and ionic radii.
Periodic table,periodic-table,/video/mini-video-on-ion-size, ,https://cdn.kastatic.org/KA-youtube-converted/HBi8xjMchZc.mp4/HBi8xjMchZc.mp4, ,http://www.youtube.com/watch?v=HBi8xjMchZc&feature=youtube_gdata_player,Correcting a mistake and learning a bit about ion size
Periodic table,periodic-table,/video/ionization-energy-trends, ,https://cdn.kastatic.org/KA-youtube-converted/5CBs36jtZxY.mp4/5CBs36jtZxY.mp4, ,http://www.youtube.com/watch?v=5CBs36jtZxY&feature=youtube_gdata_player,Definition of ion and ionization energy  and trends in ionization energy across a period and down a group.
Periodic table,periodic-table,/video/period-trend-for-ionization-energy,https://cdn.kastatic.org/KA-youtube-converted/649ZlWMp0LE.mp4-low/649ZlWMp0LE-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/649ZlWMp0LE.mp4/649ZlWMp0LE.mp4,https://cdn.kastatic.org/KA-youtube-converted/649ZlWMp0LE.mp4-low-ios/649ZlWMp0LE-low-ios.mp4,http://www.youtube.com/watch?v=649ZlWMp0LE&feature=youtube_gdata_player,Explaining trends in ionization energy across a period using nuclear charge  shielding  and distance of electrons from nucleus
Periodic table,periodic-table,/video/first-and-second-ionization-energy, ,https://cdn.kastatic.org/KA-youtube-converted/uVWquWFjnCw.mp4/uVWquWFjnCw.mp4, ,http://www.youtube.com/watch?v=uVWquWFjnCw&feature=youtube_gdata_player,Comparing first and second ionization energy of Li using nuclear charge  shielding  and distance of electrons from nucleus
Periodic table,periodic-table,/video/electron-affinity,https://cdn.kastatic.org/KA-youtube-converted/6WIBa32o63Q.mp4-low/6WIBa32o63Q-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/6WIBa32o63Q.mp4/6WIBa32o63Q.mp4,https://cdn.kastatic.org/KA-youtube-converted/6WIBa32o63Q.mp4-low-ios/6WIBa32o63Q-low-ios.mp4,http://www.youtube.com/watch?v=6WIBa32o63Q&feature=youtube_gdata_player,Electron affinity is the change in energy when a neutral atom in its gaseous form gains an electron to form a negative ion. For example  when a neutral fluorine atom in its gas state gains an electron  it releases energy to form a fluoride ion.
Periodic table,periodic-table,/video/electronegativity-trends, ,https://cdn.kastatic.org/KA-youtube-converted/Rr7LhdSKMxY.mp4/Rr7LhdSKMxY.mp4, ,http://www.youtube.com/watch?v=Rr7LhdSKMxY&feature=youtube_gdata_player,Defines electronegativity and compares to electron affinity. Explains group and period trends in electronegativity using atomic radii.
Periodic table,periodic-table,/video/electronegativity-and-chemical-bonds, ,https://cdn.kastatic.org/KA-youtube-converted/126N4hox9YA.mp4/126N4hox9YA.mp4, ,http://www.youtube.com/watch?v=126N4hox9YA&feature=youtube_gdata_player,Electronegativity differences in bonding using the Pauling scale. Classifying bonds as covalent  polar covalent  or ionic.
Periodic table,periodic-table,/video/metallic-nature-trends, ,https://cdn.kastatic.org/KA-youtube-converted/pAjluTxSYgY.mp4/pAjluTxSYgY.mp4, ,http://www.youtube.com/watch?v=pAjluTxSYgY&feature=youtube_gdata_player,Properties of metals and how we can explain their properties using electron "sea" model.
Chemical bonds,chemical-bonds,/video/ionic-covalent-and-metallic-bonds, ,https://cdn.kastatic.org/KA-youtube-converted/CGA8sRwqIFg.mp4/CGA8sRwqIFg.mp4, ,http://www.youtube.com/watch?v=CGA8sRwqIFg&feature=youtube_gdata_player,There are three major types of chemical bonds: ionic  covalent  and metallic. Ionic bonds form due to the transfer of an electron from one atom to another. Covalent bonds involve the sharing of electrons between two atoms. Metallic bonds are formed by the attraction between metal ions and delocalized  or "free" electrons.
Chemical bonds,chemical-bonds,/video/ionic-bonds-and-coulombs-law,https://cdn.kastatic.org/KA-youtube-converted/TwqMtO2FLYk.mp4-low/TwqMtO2FLYk-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/TwqMtO2FLYk.mp4/TwqMtO2FLYk.mp4, ,http://www.youtube.com/watch?v=TwqMtO2FLYk&feature=youtube_gdata_player,Introduction to how the strength of ionic bonds is related to Coulomb's law. Example of using Coulomb's law to explain differences in melting points of ionic compounds.
Chemical bonds,chemical-bonds,/video/electronegativity-trends, ,https://cdn.kastatic.org/KA-youtube-converted/Rr7LhdSKMxY.mp4/Rr7LhdSKMxY.mp4, ,http://www.youtube.com/watch?v=Rr7LhdSKMxY&feature=youtube_gdata_player,Defines electronegativity and compares to electron affinity. Explains group and period trends in electronegativity using atomic radii.
Chemical bonds,chemical-bonds,/video/electronegativity-and-chemical-bonds, ,https://cdn.kastatic.org/KA-youtube-converted/126N4hox9YA.mp4/126N4hox9YA.mp4, ,http://www.youtube.com/watch?v=126N4hox9YA&feature=youtube_gdata_player,Electronegativity differences in bonding using the Pauling scale. Classifying bonds as covalent  polar covalent  or ionic.
Chemical bonds,chemical-bonds,/video/metallic-nature-trends, ,https://cdn.kastatic.org/KA-youtube-converted/pAjluTxSYgY.mp4/pAjluTxSYgY.mp4, ,http://www.youtube.com/watch?v=pAjluTxSYgY&feature=youtube_gdata_player,Properties of metals and how we can explain their properties using electron "sea" model.
Chemical bonds,chemical-bonds,/video/covalent-networks-metallic-and-ionic-crystals, ,https://cdn.kastatic.org/KA-youtube-converted/Rw_pDVbnfQk.mp4/Rw_pDVbnfQk.mp4, ,http://www.youtube.com/watch?v=Rw_pDVbnfQk&feature=youtube_gdata_player,Covalent networks  metallic crystals  and ionic crystals: Some of the strongest molecular structures.
Chemical bonds,chemical-bonds,/video/drawing-dot-structures, ,https://cdn.kastatic.org/KA-youtube-converted/p7Fsb21B2Xg.mp4/p7Fsb21B2Xg.mp4, ,http://www.youtube.com/watch?v=p7Fsb21B2Xg&feature=youtube_gdata_player,Guidelines for drawing Lewis dot structures.
Chemical bonds,chemical-bonds,/video/formal-charge-and-dot-structures, ,https://cdn.kastatic.org/KA-youtube-converted/dNPs-cr_6Bk.mp4/dNPs-cr_6Bk.mp4, ,http://www.youtube.com/watch?v=dNPs-cr_6Bk&feature=youtube_gdata_player,Definition of formal charge  and how minimization of formal charge can help choose the more stable dot structure.
Chemical bonds,chemical-bonds,/video/resonance-and-dot-structures, ,https://cdn.kastatic.org/KA-youtube-converted/bUCu7bPkZeI.mp4/bUCu7bPkZeI.mp4, ,http://www.youtube.com/watch?v=bUCu7bPkZeI&feature=youtube_gdata_player,Drawing resonance structures and resonance hybrid using example of nitrate anion.
Chemical bonds,chemical-bonds,/video/vsepr-for-2-electron-clouds, ,https://cdn.kastatic.org/KA-youtube-converted/97POZGcfoY8.mp4/97POZGcfoY8.mp4, ,http://www.youtube.com/watch?v=97POZGcfoY8&feature=youtube_gdata_player,Definition of VSEPR and examples of molecules with two electron clouds.
Chemical bonds,chemical-bonds,/video/vsepr-for-3-electron-clouds, ,https://cdn.kastatic.org/KA-youtube-converted/3RDytvJYehY.mp4/3RDytvJYehY.mp4, ,http://www.youtube.com/watch?v=3RDytvJYehY&feature=youtube_gdata_player,VSEPR for three electron clouds including examples for trigonal planar and bent molecules.
Chemical bonds,chemical-bonds,/video/more-on-the-dot-structure-for-sulfur-dioxide, ,https://cdn.kastatic.org/KA-youtube-converted/Fr_La6MrAfM.mp4/Fr_La6MrAfM.mp4, ,http://www.youtube.com/watch?v=Fr_La6MrAfM&feature=youtube_gdata_player,How to analyze different ways to draw the dot structure for sulfur dioxide
Chemical bonds,chemical-bonds,/video/vsepr-for-4-electron-clouds, ,https://cdn.kastatic.org/KA-youtube-converted/ka8Yt4bTODs.mp4/ka8Yt4bTODs.mp4, ,http://www.youtube.com/watch?v=ka8Yt4bTODs&feature=youtube_gdata_player,VSEPR for molecules with four electron clouds including examples for tetrahedral  trigonal pyramidal  and bent molecules.
Chemical bonds,chemical-bonds,/video/vsepr-for-5-electron-clouds, ,https://cdn.kastatic.org/KA-youtube-converted/0na0xtIHkXA.mp4/0na0xtIHkXA.mp4, ,http://www.youtube.com/watch?v=0na0xtIHkXA&feature=youtube_gdata_player,VSEPR for molecules with five electron clouds including examples for trigonal bipyramidal and seesaw-shaped molecules.
Chemical bonds,chemical-bonds,/video/vsepr-for-5-electron-clouds-continued, ,https://cdn.kastatic.org/KA-youtube-converted/ufzlgOyWBHE.mp4/ufzlgOyWBHE.mp4, ,http://www.youtube.com/watch?v=ufzlgOyWBHE&feature=youtube_gdata_player,Part II of using VSEPR for five electron clouds including examples for T-shaped and linear molecules.
Chemical bonds,chemical-bonds,/video/vsepr-for-6-electron-clouds, ,https://cdn.kastatic.org/KA-youtube-converted/WEoml1Fs26I.mp4/WEoml1Fs26I.mp4, ,http://www.youtube.com/watch?v=WEoml1Fs26I&feature=youtube_gdata_player,VSEPR for six electron clouds including examples for octahedral  square pyramidal  and planar molecules.
Chemical bonds,chemical-bonds,/video/dipole-moment, ,https://cdn.kastatic.org/KA-youtube-converted/q3g3jsmCOEQ.mp4/q3g3jsmCOEQ.mp4, ,http://www.youtube.com/watch?v=q3g3jsmCOEQ&feature=youtube_gdata_player,Predicting the molecular dipole moment based on the molecular geometry.
Chemical bonds,chemical-bonds,/video/2015-ap-chemistry-free-response-2-d-e,https://cdn.kastatic.org/KA-youtube-converted/ImTwySWxA4U.mp4-low/ImTwySWxA4U-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/ImTwySWxA4U.mp4/ImTwySWxA4U.mp4, ,http://www.youtube.com/watch?v=ImTwySWxA4U&feature=youtube_gdata_player,Lewis electron-dot diagram and bond angles for ethanol. From 2015 AP Chemistry free response 2d and 2e.
Chemical bonds,chemical-bonds,/video/sp3-hybrid-orbital-jay-final, ,https://cdn.kastatic.org/KA-youtube-converted/JHgTNNX01r4.mp4/JHgTNNX01r4.mp4, ,http://www.youtube.com/watch?v=JHgTNNX01r4&feature=youtube_gdata_player,sp³ hybrid orbitals and properties of sigma bonds.
Chemical bonds,chemical-bonds,/video/steric-number-sp3-hybridization, ,https://cdn.kastatic.org/KA-youtube-converted/BM-My1AheLw.mp4/BM-My1AheLw.mp4, ,http://www.youtube.com/watch?v=BM-My1AheLw&feature=youtube_gdata_player,Using steric number to calculate number of hybrid orbitals.
Chemical bonds,chemical-bonds,/video/sp2-hybridization-jay-final, ,https://cdn.kastatic.org/KA-youtube-converted/ROzkyTgscGg.mp4/ROzkyTgscGg.mp4, ,http://www.youtube.com/watch?v=ROzkyTgscGg&feature=youtube_gdata_player,sp² hybrid orbitals and properties of pi bonds.
