title,subject,interal_id,url,id_number,description
Chemical reactions,AP Chemistry,xa4c95fd8,https://www.khanacademy.org/science/ap-chemistry/chemical-reactions-ap,chemical-reactions-ap,
Electronic structure of atoms,AP Chemistry,x6bd308bb,https://www.khanacademy.org/science/ap-chemistry/electronic-structure-of-atoms-ap,electronic-structure-of-atoms-ap,
Periodic table,AP Chemistry,x0a86ef48,https://www.khanacademy.org/science/ap-chemistry/periodic-table-ap,periodic-table-ap,
Chemical bonds,AP Chemistry,xbd8786b2,https://www.khanacademy.org/science/ap-chemistry/chemical-bonds-ap,chemical-bonds-ap,
States of matter and intermolecular forces,AP Chemistry,x58782d0e,https://www.khanacademy.org/science/ap-chemistry/states-of-matter-and-intermolecular-forces-ap,states-of-matter-and-intermolecular-forces-ap,
Gases and kinetic molecular theory,AP Chemistry,xa8fd6277,https://www.khanacademy.org/science/ap-chemistry/gases-and-kinetic-molecular-theory-ap,gases-and-kinetic-molecular-theory-ap,
Kinetics,AP Chemistry,x24baa270,https://www.khanacademy.org/science/ap-chemistry/kinetics-ap,kinetics-ap,
Thermodynamics,AP Chemistry,xc39ffdd0,https://www.khanacademy.org/science/ap-chemistry/thermodynamics-ap,thermodynamics-ap,
Chemical equilibrium,AP Chemistry,xd0b43483,https://www.khanacademy.org/science/ap-chemistry/chemical-equilibrium-ap,chemical-equilibrium-ap,
Acids and bases,AP Chemistry,xbb53d8ed,https://www.khanacademy.org/science/ap-chemistry/acids-and-bases-ap,acids-and-bases-ap,
Buffers titrations and solubility equilibria,AP Chemistry,xed957505,https://www.khanacademy.org/science/ap-chemistry/buffers-titrations-solubility-equilibria-ap,buffers-titrations-solubility-equilibria-ap,
Redox reactions and electrochemistry,AP Chemistry,xe7bf4ce2,https://www.khanacademy.org/science/ap-chemistry/redox-reactions-and-electrochemistry-ap,redox-reactions-and-electrochemistry-ap,In this tutorial we will learn about oxidation-reduction (or redox) reactions and how they can be used in galvanic cells and electrolysis.
Studying for the AP Chemistry exam?,AP Chemistry,xdbe6fe4f0f6a60aa,https://www.khanacademy.org/science/ap-chemistry/studying-for-ap-chemistry-exam-class,studying-for-ap-chemistry-exam-class,Studying for the AP Chemistry exam? Watch these videos to help you prepare!
Computer programming,Computing,xffde7c31,https://www.khanacademy.org/computing/computer-programming,computer-programming,Learn how to program drawings  animations  and games using JavaScript & ProcessingJS  or learn how to create webpages with HTML & CSS. You can share whatever you create  explore what others have created and learn from each other!
Computer science,Computing,x301707a0,https://www.khanacademy.org/computing/computer-science,computer-science,Learn select topics from computer science - algorithms (how we solve common problems in computer science and measure the efficiency of our solutions)  cryptography (how we protect secret information)  and information theory (how we encode and compress information).
Hour of Code,Computing,x54f76d4b,https://www.khanacademy.org/computing/hour-of-code,hour-of-code,Only have an hour? Learn the basics of programming  making webpages  or creating databases.
Intro to JS Drawing & Animation,Computer programming,x05187c3c,https://api.khanacademy.org/computing/computer-programming/programming,programming,Learn how to use the JavaScript language and the ProcessingJS library to create fun drawings and animations.
Intro to HTML/CSS Making webpages,Computer programming,x7441c73b,https://api.khanacademy.org/computing/computer-programming/html-css,html-css,Learn how to use HTML and CSS to make webpages. HTML is the markup language that you surround content with  to tell browsers about headings  lists  tables  etc. CSS is the stylesheet language that you style the page with  to tell browsers to change the color  font  layout  and more.
Intro to SQL Querying and managing data,Computer programming,xcffdaa1f,https://api.khanacademy.org/computing/computer-programming/sql,sql,Learn how to use SQL to store  query  and manipulate data. SQL is a special-purpose programming language designed for managing data in a relational database  and is used by a huge number of apps and organizations.
Advanced JS Games & Visualizations,Computer programming,x89af0e82,https://api.khanacademy.org/computing/computer-programming/programming-games-visualizations,programming-games-visualizations,Once you've taken Intro to JS  go here to learn techniques to help you make multi-scene programs  3d graphics  button menus  and scored games.
Advanced JS Natural Simulations,Computer programming,xc9115e5d,https://api.khanacademy.org/computing/computer-programming/programming-natural-simulations,programming-natural-simulations,Once you've taken Intro to JS  you can go through this course to learn how to combine JS  ProcessingJS  and mathematical concepts to simulate nature in your programs.  This course is a derivative of "The Nature of Code" book by Daniel Shiffman (natureofcode.com)  used under CC BY-NC.
HTML/JS Making webpages interactive,Computer programming,xb254f8dc,https://api.khanacademy.org/computing/computer-programming/html-css-js,html-css-js,Once you've taken both Intro to JS and Intro to HTML/CSS  take this course to learn how use HTML/CSS with the JavaScript DOM API to make your webpages interactive.
HTML/JS Making webpages interactive with jQuery,Computer programming,x7d10e7ab,https://api.khanacademy.org/computing/computer-programming/html-js-jquery,html-js-jquery,Learn how to use jQuery  the world's most popular JS browser library  to add interactivity to your webpages.
Meet the professional,Computer programming,xc7cc38f7,https://api.khanacademy.org/computing/computer-programming/meet-the-computing-professional,meet-the-computing-professional,What can you do with computer science and programming skills once you've learned them? We've invited people from all around the world and the industry to introduce themselves to you. Find out how diverse our field can be!
Browse Projects,Computer programming,xf409033d,https://api.khanacademy.org/computing/computer-programming/browse,browse,
Project Feedback,Computer programming,x5e3717e0,https://api.khanacademy.org/computing/computer-programming/projectfeedback,projectfeedback,
Processing.js Documentation,Computer programming,xf9c6be8d,https://api.khanacademy.org/computing/computer-programming/pjs-documentation,pjs-documentation,
Webpage Documentation,Computer programming,x76ccd5a5,https://api.khanacademy.org/computing/computer-programming/webpage-documentation,webpage-documentation,
SQL Documentation,Computer programming,x3dea311d,https://api.khanacademy.org/computing/computer-programming/sql-documentation,sql-documentation,
Algorithms,Computer science,x4cd91b0c,https://api.khanacademy.org/computing/computer-science/algorithms,algorithms,We've partnered with Dartmouth college professors Tom Cormen and Devin Balkcom to teach introductory computer science algorithms  including searching  sorting  recursion  and graph theory. Learn with a combination of articles  visualizations  quizzes  and coding challenges.
Journey into cryptography,Computer science,x48c910b6,https://api.khanacademy.org/computing/computer-science/cryptography,cryptography,How have humans protected their secret messages through history? What has changed today?
Journey into information theory,Computer science,x3b93f104,https://api.khanacademy.org/computing/computer-science/informationtheory,informationtheory,We've always been communicating.... as we moved from signal fires  to alphabets & electricity the problems remained the same.
Internet 101,Computer science,x5a0b1882,https://api.khanacademy.org/computing/computer-science/internet-intro,internet-intro,Thanks to our partners at Code.org  you can learn how the internet works - everything from WiFi and IP addresses to cybersecurity and crime.
Drawing with code,Hour of Code,x04f30905,https://www.khanacademy.org/computing/hour-of-code/hour-of-code-tutorial,hour-of-code-tutorial,
Creating webpages,Hour of Code,xc8ebd74a,https://www.khanacademy.org/computing/hour-of-code/hour-of-html,hour-of-html,Learn the basics of HTML and CSS to make your first webpage.
Creating SQL databases,Hour of Code,x64be0ec6,https://www.khanacademy.org/computing/hour-of-code/hour-of-sql,hour-of-sql,
Hour of Code (for teachers and parents),Hour of Code,x92e93331,https://www.khanacademy.org/computing/hour-of-code/hour-of-code-for-teachers,hour-of-code-for-teachers,
Drawing with code,Hour of Code,x78867405,https://www.khanacademy.org/computing/hour-of-code/hour-of-drawing-code,hour-of-drawing-code,Learn how to make drawings in code  using the JavaScript language and ProcessingJS library.
Beginnings - 600 BCE,World history,xbb787b0695e7273c,https://www.khanacademy.org/humanities/world-history/history-beginnings,history-beginnings,Where did humans come from and how did those early communities function? How did the advent of agriculture change human society (neolithic revolution)?
600 BCE - 600 CE Second-Wave Civilizations,World history,x5b63dd0b,https://www.khanacademy.org/humanities/world-history/ancient-medieval,ancient-medieval,This period lays the foundation for much of civilization as we know it today. The classical Greeks lay the cultural foundation for Western civilization. The Achaemenid Persians under Cyrus unify much of the Middle East and Egypt. Alexander the Great unifies Greece with Persia. Later  the Roman Empire dominates the Mediterranean and Europe.
600 - 1450 Regional and interregional interactions,World history,xd89fe03483112b09,https://www.khanacademy.org/humanities/world-history/medieval-times,medieval-times,The development and expansion of Islam spurs greater cross-cultural interactions with Europe  Africa  and Asia. State-building in China. Migrations in Africa and the Pacific. Human movement spreads knowledge  goods  and disease.
1450 - 1750 Renaissance and Reformation,World history,xeb4863fd,https://www.khanacademy.org/humanities/world-history/renaissance-and-reformation,renaissance-and-reformation,A tutorial about the Protestant Reformation
1750 -1900 Enlightenment and Revolution,World history,xbb820063,https://www.khanacademy.org/humanities/world-history/1600s-1800s,1600s-1800s,Do we need kings?  Can people govern themselves?  What rights do we all have?  Can science and understanding uplift all of humanity?  This topic lays the foundation for our modern thinking about the world.  From democratic revolutions to the establishment of empires backed by industrial power.
The 20th century,World history,xf121c1dc,https://www.khanacademy.org/humanities/world-history/euro-hist,euro-hist,You cannot properly understand current world events without understanding the history of the 20th Century. This topic takes us on a journey from the end of Imperialism through two world wars and the Cold War and brings us to our modern world.
The historian's toolkit,US history,x89abc00d,https://www.khanacademy.org/humanities/us-history/historians-toolkit,historians-toolkit,Learning about history isn't all grabbing golden idols from caves and running away from giant boulders. In this tutorial  learn the skills that historians use to interpret primary documents  write strong arguments  and answer questions about the past.
Worlds collide (1491-1607),US history,xa1b371c7,https://www.khanacademy.org/humanities/us-history/precontact-and-early-colonial-era,precontact-and-early-colonial-era,The history of North America began long before Columbus set foot in a new world. But once he did  things would never be the same.
Colonial America (1607-1754),US history,xa3c36e8dc0a28407,https://www.khanacademy.org/humanities/us-history/colonial-america,colonial-america,From Jamestown until the early stirrings of the American Revolution  colonial America became the foundation of the United States.
The road to revolution (1754-1800),US history,x7246f60e,https://www.khanacademy.org/humanities/us-history/road-to-revolution,road-to-revolution,From colony to nation. Explore the dramatic events that separated the United States from Britain and the trials of the young republic and its citizens.
The early republic (1800-1848),US history,x02bfae41,https://www.khanacademy.org/humanities/us-history/the-early-republic,the-early-republic,In the early nineteenth century  the United States expanded rapidly  fueled by new technology  growing markets  and the extension of democracy to all white men. But this prosperity came at a cost  gobbling up the lands of Native Americans in the West and the labor of enslaved people in the South.
The Civil War era (1844-1877),US history,x0ad44dd5,https://www.khanacademy.org/humanities/us-history/civil-war-era,civil-war-era,A house divided against itself cannot stand. The United States could no longer remain half-slave and half-free  and the ensuing war over the fate of slavery ripped apart the nation.
The Gilded Age (1865-1898),US history,x895e810f,https://www.khanacademy.org/humanities/us-history/the-gilded-age,the-gilded-age,After the Civil War  the United States emerged as the world's foremost industrial power. With that came great wealth and great poverty.
Rise to world power (1890-1945),US history,x889f2245,https://www.khanacademy.org/humanities/us-history/rise-to-world-power,rise-to-world-power,At the end of the 19th century  the industrial might of the United States propelled it into great power status. In the early 20th century  the United States grappled with its new role in the world and the effects of the second Industrial Revolution at home.
The postwar era (1945-1980),US history,xe7a9ec7f,https://www.khanacademy.org/humanities/us-history/postwarera,postwarera,The United States emerged from World War II as the wealthiest and most powerful nation in the world. But staying on top isn't easy.
The modern era (1980-present),US history,x915e408e,https://www.khanacademy.org/humanities/us-history/modern-us,modern-us,Since the election of Ronald Reagan in 1980  the Cold War has ended and a new  global era has emerged. What does that mean for the United States?
American civics,US history,x7105f0f2,https://www.khanacademy.org/humanities/us-history/american-civics-parent,american-civics-parent,What is the Electoral College? How does Social Security work? Learn the answers to these questions and more in American civics.
Surveys of history,US history,x8d361957,https://www.khanacademy.org/humanities/us-history/history-survey,history-survey,The tutorials in this topic will take you on sweeping journeys through time so that you can get the really BIG picture for how things fit together.
AP US History skills and test strategies,AP US History,x10ec50f6,https://www.khanacademy.org/humanities/ap-us-history/general-ap-us-history-skills-and-test-strategies,general-ap-us-history-skills-and-test-strategies,Learning about history isn't all grabbing golden idols from caves and running away from giant boulders. In this tutorial  learn the skills that historians use to interpret primary documents  write strong arguments  and answer questions about the past.
Period 1 1491-1607,AP US History,xb98573ef,https://www.khanacademy.org/humanities/ap-us-history/period-1,period-1,The history of North America began long before Columbus set foot in a new world. But once he did  things would never be the same.
Period 2 1607-1754,AP US History,xbca6ec8170070c1f,https://www.khanacademy.org/humanities/ap-us-history/period-2,period-2,From Jamestown until the early stirrings of the American Revolution  colonial America became the foundation of the United States.
Period 3 1754-1800,AP US History,x54ce43b4,https://www.khanacademy.org/humanities/ap-us-history/period-3,period-3,From colony to nation. Explore the dramatic events that separated the United States from Britain and the trials of the young republic and its citizens.
Period 4 1800-1848,AP US History,x9a3b5262,https://www.khanacademy.org/humanities/ap-us-history/period-4,period-4,In the early nineteenth century  the United States expanded rapidly  fueled by new technology  growing markets  and the extension of democracy to all white men. But this prosperity came at a cost  gobbling up the lands of Native Americans in the West and the labor of enslaved people in the South.
Period 5 1844-1877,AP US History,x231c50c0,https://www.khanacademy.org/humanities/ap-us-history/period-5,period-5,A house divided against itself cannot stand. The United States could no longer remain half-slave and half-free  and the ensuing war over the fate of slavery ripped apart the nation.
Period 6 1865-1898,AP US History,xe77d3632,https://www.khanacademy.org/humanities/ap-us-history/period-6,period-6,After the Civil War  the United States emerged as the world's foremost industrial power. With that came great wealth and great poverty.
Period 7 1890-1945,AP US History,x45adaf60,https://www.khanacademy.org/humanities/ap-us-history/period-7,period-7,At the end of the 19th century  the industrial might of the United States propelled it into great power status. In the early 20th century  the United States grappled with its new role in the world and the effects of the second Industrial Revolution at home.
Period 8 1945-1980,AP US History,x97f234a1,https://www.khanacademy.org/humanities/ap-us-history/period-8,period-8,The United States emerged from World War II as the wealthiest and most powerful nation in the world. But staying on top isn't easy.
Period 9 1980-present,AP US History,x51989e11,https://www.khanacademy.org/humanities/ap-us-history/period-9,period-9,Since the election of Ronald Reagan in 1980  the Cold War has ended and a new  global era has emerged. What does that mean for the United States?
Introduction to grammar,Grammar,xe0ca96c155c17776,https://api.khanacademy.org/humanities/grammar/introduction-to-grammar,introduction-to-grammar,
Parts of speech the noun,Grammar,xbdcbacb3,https://api.khanacademy.org/humanities/grammar/parts-of-speech-the-noun,parts-of-speech-the-noun,This tutorial covers one of the English parts of speech: the noun.  (More is coming soon!  To quote user @Dhanishthaghosh  "Patience bears a golden fruit!")
Parts of speech the verb,Grammar,xa6d48e45835f6d1b,https://api.khanacademy.org/humanities/grammar/parts-of-speech-the-verb,parts-of-speech-the-verb,
Parts of speech the pronoun,Grammar,x1ce8f027f9d47d9a,https://api.khanacademy.org/humanities/grammar/parts-of-speech-the-pronoun,parts-of-speech-the-pronoun,
Parts of speech the modifier,Grammar,x40c975c4921d1f76,https://api.khanacademy.org/humanities/grammar/parts-of-speech-the-modifier,parts-of-speech-the-modifier,Modifiers  like adjectives and adverbs  describe nouns and verbs.  Let's get descriptive!  If you understand modifiers  you can learn to express yourself elegantly.
Parts of speech the preposition and the conjunction,Grammar,x2517e2876c34b409,https://api.khanacademy.org/humanities/grammar/parts-of-speech-the-preposition-and-the-conjunction,parts-of-speech-the-preposition-and-the-conjunction,Prepositions (in  out  before  after  with  without  just to name a few) help establish relationships in time  space  and among people and things. Conjunctions unite words; they attach phrases and clauses to one another.  They're super useful! Learn more about these two parts of speech here.
Punctuation the comma and the apostrophe,Grammar,xb5ae14ab96979812,https://api.khanacademy.org/humanities/grammar/punctuation-the-comma-and-the-apostrophe,punctuation-the-comma-and-the-apostrophe,Commas are the superheroes of punctuation! They can perform many different functions. Apostrophes are most often used to stand in for missing letters or to show possession. In the rarest of cases  they can be used to form plurals. Let's learn more!
Punctuation the colon semicolon and more,Grammar,xa769a544c0a5dc70,https://api.khanacademy.org/humanities/grammar/punctuation-the-colon-semicolon-and-more,punctuation-the-colon-semicolon-and-more,Colons and semicolons are two valuable pieces of punctuation that separate sentence elements from each other. Learn more about how to use them here!
Syntax sentences and clauses,Grammar,x40f2781602851b17,https://api.khanacademy.org/humanities/grammar/syntax-sentences-and-clauses,syntax-sentences-and-clauses,Syntax involves arranging words to create logical phrases  clauses  and sentences. This is a big topic  so we'll be covering a lot  including: dependent and independent clauses; simple  complex  compound  and compound-complex sentences; and phrases and clauses.
Syntax conventions of standard English,Grammar,xddab8db8d8d8f553,https://api.khanacademy.org/humanities/grammar/syntax-conventions-of-standard-english,syntax-conventions-of-standard-english,Syntax involves arranging words to create logical phrases  clauses  and sentences. This is a big topic  so we'll be covering a lot  including: subject-verb agreement  fragments  run-ons  and parallel structure.
Usage and Style,Grammar,x2943f6cbd835a967,https://api.khanacademy.org/humanities/grammar/usage-and-style,usage-and-style,This is where we'll talk about the conventions of Standard American English that aren't exactly about grammar  but about STYLE.  Harness the power of the sound of language; untangle frequently-confused words and expressions; and learn about why you probably shouldn't wear a tuxedo to a beach party.
Supply demand and market equilibrium,Microeconomics,x65e6dce0,https://api.khanacademy.org/economics-finance-domain/microeconomics/supply-demand-equilibrium,supply-demand-equilibrium,The core ideas in microeconomics.  Supply  demand and equilibrium.
Elasticity,Microeconomics,x5ff8038a,https://api.khanacademy.org/economics-finance-domain/microeconomics/elasticity-tutorial,elasticity-tutorial,Price elasticity of demand and supply.  How sensitive are things to change in price?
Consumer and producer surplus,Microeconomics,x9446d66b,https://api.khanacademy.org/economics-finance-domain/microeconomics/consumer-producer-surplus,consumer-producer-surplus,
Scarcity possibilities preferences and opportunity cost,Microeconomics,x7d52cd8b,https://api.khanacademy.org/economics-finance-domain/microeconomics/choices-opp-cost-tutorial,choices-opp-cost-tutorial,How do you decide what to produce or trade?  How can you maximize happiness in a world of scarcity.  What are you giving up when you choose something (i.e.  opportunity cost)?
Production decisions and economic profit,Microeconomics,x6eb7f0af,https://api.khanacademy.org/economics-finance-domain/microeconomics/firm-economic-profit,firm-economic-profit,Economic profit vs. accounting profit.  Average total cost (ATC) and marginal cost (MC).  Marginal product of labor (MPL).  Price discrimination.
Forms of competition,Microeconomics,x4e921a04,https://api.khanacademy.org/economics-finance-domain/microeconomics/perfect-competition-topic,perfect-competition-topic,
Game theory and Nash equilibrium,Microeconomics,x98f0ee09,https://api.khanacademy.org/economics-finance-domain/microeconomics/nash-equilibrium-tutorial,nash-equilibrium-tutorial,
GDP Measuring national income,Macroeconomics,x9609cd6e,https://www.khanacademy.org/economics-finance-domain/macroeconomics/gdp-topic,gdp-topic,Circular flow of income and expenditure.  Gross domestic product.
Inflation - measuring the cost of living,Macroeconomics,xde55f2b6,https://www.khanacademy.org/economics-finance-domain/macroeconomics/inflation-topic,inflation-topic,Inflation and deflation.  CPI-U. Real and nominal return.  Phillips Curve.
Aggregate demand and aggregate supply,Macroeconomics,x5a26f530,https://www.khanacademy.org/economics-finance-domain/macroeconomics/aggregate-supply-demand-topic,aggregate-supply-demand-topic,Aggregate demand and aggregate supply. Keynesian thinking. Demand-pull and cost-push inflation.  Fiscal and monetary policy.
The monetary system,Macroeconomics,xba092826,https://www.khanacademy.org/economics-finance-domain/macroeconomics/monetary-system-topic,monetary-system-topic,Fractional reserve banking and the money supply.
Income and expenditure Keynesian cross and IS-LM model,Macroeconomics,x9bf02cd2,https://www.khanacademy.org/economics-finance-domain/macroeconomics/income-and-expenditure-topic,income-and-expenditure-topic,Consumption function.  Marginal propensity to consume and multiplier.  Keynesian Cross and IS-LM model.
Foreign exchange and trade,Macroeconomics,xc30c12c0,https://www.khanacademy.org/economics-finance-domain/macroeconomics/forex-trade-topic,forex-trade-topic,Balance of payments.  Current account.  Capital account.  Currency reserves and speculative attacks.
Interest and debt,Finance and capital markets,xb9498306,https://api.khanacademy.org/economics-finance-domain/core-finance/interest-tutorial,interest-tutorial,
Housing,Finance and capital markets,x1f4c64fb,https://api.khanacademy.org/economics-finance-domain/core-finance/housing,housing,
Inflation,Finance and capital markets,xc29ba30c,https://api.khanacademy.org/economics-finance-domain/core-finance/inflation-tutorial,inflation-tutorial,
Taxes,Finance and capital markets,x3fcefa26,https://api.khanacademy.org/economics-finance-domain/core-finance/taxes-topic,taxes-topic,
Accounting and financial statements,Finance and capital markets,xc788cc9a,https://api.khanacademy.org/economics-finance-domain/core-finance/accounting-and-financial-stateme,accounting-and-financial-stateme,
Stocks and bonds,Finance and capital markets,xf81b84d6,https://api.khanacademy.org/economics-finance-domain/core-finance/stock-and-bonds,stock-and-bonds,
Investment vehicles insurance and retirement,Finance and capital markets,x7568a183,https://api.khanacademy.org/economics-finance-domain/core-finance/investment-vehicles-tutorial,investment-vehicles-tutorial,Let your money travel through time! Investment vehicles let you spend money now to get more money later (they usually have nothing to do with cars). Insurance is a way of spending money now to protect against future losses.
Money banking and central banks,Finance and capital markets,xc1e8c32f,https://api.khanacademy.org/economics-finance-domain/core-finance/money-and-banking,money-and-banking,
Options swaps futures MBSs CDOs and other derivatives,Finance and capital markets,xcbcda7d7,https://api.khanacademy.org/economics-finance-domain/core-finance/derivative-securities,derivative-securities,
Current economics,Finance and capital markets,x8c96df53,https://api.khanacademy.org/economics-finance-domain/core-finance/current-economics,current-economics,Discussions of current events and how they relate to economic topics.
Interviews with entrepreneurs,Entrepreneurship,x4fc8c4e3,https://www.khanacademy.org/economics-finance-domain/entrepreneurship2/interviews-entrepreneurs,interviews-entrepreneurs,Personal lessons and insights from accomplished entrepreneurs are the basis of this interview series produced by the Ewing Marion Kauffman Foundation and Khan Academy.
Full-length SAT,SAT,x2cc75188,https://api.khanacademy.org/test-prep/sat/full-length-sat-1,full-length-sat-1,Download and take a real  full-length practice test. Watch videos showing step-by-step solutions to problems you missed or found challenging  and get even more practice with unreleased questions from real SATs provided by College Board.   After all that practice  it wouldn't hurt to take the full-length test again so you can get used to the feeling of answering all of the questions correctly. Rock on!
SAT Math practice,SAT,x8cb799e4,https://api.khanacademy.org/test-prep/sat/sat-math-practice,sat-math-practice,In these tutorials  we walk through solving tons of practice problems covering all of the skills you’ll need for the SAT Math sections. The examples are split by difficulty level on the SAT.   Then use Official SAT Practice on Khan Academy to answer practice questions tailored just for you.   Onward!
SAT Reading and Writing practice,SAT,xa142ef20,https://api.khanacademy.org/test-prep/sat/sat-reading-writing-practice,sat-reading-writing-practice,In these tutorials  we walk through SAT Reading and Writing questions  both as passages and in focusing on the specific skills you’ll need. The examples are split by difficulty level on the SAT.   Then use Official SAT Practice on Khan Academy to answer practice questions tailored just for you.   Onward!
SAT Tips & Strategies,SAT,x0e08d2c0,https://api.khanacademy.org/test-prep/sat/new-sat-tips-planning,new-sat-tips-planning,Learn about the new SAT and get tips for preparing for the test.
Critical analysis and reasoning skills practice questions,MCAT,x5e1059d5,https://api.khanacademy.org/test-prep/mcat/critical-analysis-and-reasoning-skills-practice-questions,critical-analysis-and-reasoning-skills-practice-questions,
Biological and Biochemical Foundations of Living Systems Passages,MCAT,x6ceb02de,https://api.khanacademy.org/test-prep/mcat/biological-sciences-practice,biological-sciences-practice,Go ahead and practice some passage-based questions!
Chemical and Physical Foundations of Biological Systems Passages,MCAT,xe32cf3b7,https://api.khanacademy.org/test-prep/mcat/physical-sciences-practice,physical-sciences-practice,Go ahead and practice some passage-based questions!
Psychological Social and Biological Foundations of Behaviors Passages,MCAT,xf75fcd0c,https://api.khanacademy.org/test-prep/mcat/social-sciences-practice,social-sciences-practice,Go ahead and practice some passage-based questions!
Biomolecules,MCAT,xed868407,https://api.khanacademy.org/test-prep/mcat/biomolecules,biomolecules,Foundational Concept 1: Biomolecules have unique properties that determine how they contribute to the structure and function of cells  and how they participate in the processes necessary to maintain life.
Cells,MCAT,xffad9795,https://api.khanacademy.org/test-prep/mcat/cells,cells,Foundational Concept 2: Highly-organized assemblies of molecules  cells  and organs interact to carry out the functions of living organisms
Organ systems,MCAT,xab69e2b0,https://api.khanacademy.org/test-prep/mcat/organ-systems,organ-systems,Foundational Concept 3: Complex systems of tissues and organs sense the internal and external environments of multicellular organisms  and through integrated functioning  maintain a stable internal environment within an ever-changing external environment.
Physical processes,MCAT,xa7e68c2d,https://api.khanacademy.org/test-prep/mcat/physical-processes,physical-processes,Foundational Concept 4: Complex living organisms transport materials  sense their environment  process signals  and respond to changes using processes that can be understood in terms of physical principles.
Chemical processes,MCAT,x0054fc82,https://api.khanacademy.org/test-prep/mcat/chemical-processes,chemical-processes,Foundational Concept 5: The principles that govern chemical interactions and reactions form the basis for a broader understanding of the molecular dynamics of living systems.
Processing the environment,MCAT,x0ec6ab0d,https://api.khanacademy.org/test-prep/mcat/processing-the-environment,processing-the-environment,Foundational Concept 6: Biological  psychological  and socio-cultural factors influence the ways that individuals perceive  think about  and react to the world.
Behavior,MCAT,x6a06eaee,https://api.khanacademy.org/test-prep/mcat/behavior,behavior,Foundational Concept 7: Biological  psychological  and socio-cultural factors influence behavior and behavior change.
Individuals and society,MCAT,x967db583,https://api.khanacademy.org/test-prep/mcat/individuals-and-society,individuals-and-society,Foundational Concept 8: Psychological  socio-cultural  and biological factors influence the way we think about ourselves and others.
Society and culture,MCAT,xfee83fcc,https://api.khanacademy.org/test-prep/mcat/society-and-culture,society-and-culture,Foundational Concept 9: Cultural and social differences influence well-being.
Social inequality,MCAT,xcf805794,https://api.khanacademy.org/test-prep/mcat/social-inequality,social-inequality,Foundational concept 10: Social stratification and access to resources influence well-being.
NCLEX-RN practice questions,NCLEX-RN,xe1d768d0,https://www.khanacademy.org/test-prep/nclex-rn/nclex-practice-questions,nclex-practice-questions,A collection of questions from content covered on the NCLEX-RN.
Circulatory system physiology,NCLEX-RN,x23896294,https://www.khanacademy.org/test-prep/nclex-rn/nclex-rn-circulatory-system,nclex-rn-circulatory-system,Your heart sits in the middle of your chest and pumps blood from about 4 weeks after conception until the day that you die. This little pump is the size of your clenched fist and it never stops. Watch these videos to learn more about how the heart works  blood flow in arteries and veins  blood pressure  and lymphatics.
Circulatory system diseases,NCLEX-RN,xee2cdbc6,https://www.khanacademy.org/test-prep/nclex-rn/rn-cardiovascular-diseases,rn-cardiovascular-diseases,With the heart pumping 24/7  it’s crucial that things flow smoothly (pun intended!). Unfortunately  this isn’t always the case. The underlying reasons for circulatory system problems vary from your genes to your lifestyle. To combat this growing problem in the world  we need a better understanding of these diseases.
Respiratory system physiology,NCLEX-RN,x2169aaf4,https://www.khanacademy.org/test-prep/nclex-rn/rn-respiratory-system,rn-respiratory-system,With every inhale  air rushes through your windpipe to your lungs. After 20 to 30 branch points  oxygen diffuses into the liquid around the alveoli and slips into your blood. Carbon dioxide travels from the blood to the air and leaves the body when you exhale. Learn more about the respiratory system in these videos!
Respiratory system diseases,NCLEX-RN,x5c6eec6c,https://www.khanacademy.org/test-prep/nclex-rn/rn-respiratory-system-diseases,rn-respiratory-system-diseases,Our lungs are composed of a bronchial tree (think of an upside down tree with millions of leaves)  blood vessels bringing blood in and out  and a protein-rich fluid that forms a matrix holding everything together! If any part of this well-balanced organ isn’t working properly  a person can be left feeling short of breath. The lungs are also exposed to the outside environment  making them prone to infections. To counter infections  the lungs are lined with cells that have tiny protein bristles which wave back and forth and can literally sweep away dangerous bacteria. Learn more about diseases of the lungs and how modern medicine helps to keep them healthy!
Hematologic system diseases,NCLEX-RN,x1b75a26c,https://www.khanacademy.org/test-prep/nclex-rn/hematologic-system-diseases,hematologic-system-diseases,Blood acts as a highway for medicine  stops bleeding  fights infections  and much more. But things can go wrong with blood too! The many types of cells in blood means that blood diseases produce a variety of symptoms. Learn about blood diseases  how they are diagnosed  and the ways health professionals treat these conditions.
Endocrine system physiology,NCLEX-RN,x27c57698,https://www.khanacademy.org/test-prep/nclex-rn/rn-endocrine-system,rn-endocrine-system,You can’t really point to any single organ as “the endocrine system ” because it’s actually a family of glands that secrete hormones into the body. Hormones travel through the bloodstream to interact with specific target cells and organs. This signaling system helps to keep the entire body well-balanced and on the same page.
Endocrine system diseases,NCLEX-RN,x5757eba6,https://www.khanacademy.org/test-prep/nclex-rn/rn-endocrine-system-diseases,rn-endocrine-system-diseases,The most common endocrine system disease is Diabetes Mellitus. There are two types of diabetes that arise from distinct biological contexts. Both result in an inability to produce enough insulin to regulate blood glucose levels. This disease can cause problems with kidneys  eyesight  circulatory dysregulation  and more.
Lymphatic system physiology,NCLEX-RN,x0387b39d,https://www.khanacademy.org/test-prep/nclex-rn/rn-lymphatic-system,rn-lymphatic-system,Your heart pumps about 20 L of blood a day through your body. The plasma component of blood leaks out through capillaries and is mostly reabsorbed. However  about 3 L of the plasma is left behind in fluid surrounding tissues  and it is the job of the hard-working lymphatic system to bring back this fluid to the circulatory system.
